Datetime,ND,TSD,ENGLAND_WALES_DEMAND,EMBEDDED_WIND_GENERATION,EMBEDDED_SOLAR_GENERATION,GENERATION,RENEWABLE,FOSSIL,CARBON_INTENSITY,Demand_Forecast,Demand_Outturn,Absolute_Error,APE,Renewable_share,Demand_Spike,Forecast_Failure,Low_Renewable_Window,High_Carbon_Period
2025-01-04 19:30:00,37352,38510,33819,1696,0,40544.0,8198.0,19133.0,205.0,38245,38151,94,0.2,20.220007892659826,False,False,False,True
2025-01-04 20:00:00,35920,36906,32486,1728,0,38803.0,8055.0,17526.0,198.0,37355,37231,124,0.3,20.758704223900214,False,False,False,False
2025-01-04 20:30:00,34918,35774,31606,1760,0,37665.0,8226.0,16175.0,191.0,36387,35790,597,1.7,21.839904420549583,False,False,False,False
2025-01-04 21:00:00,33551,34402,30380,1776,0,36264.0,8572.0,14472.0,180.0,35100,34795,305,0.9,23.637767482903154,False,False,False,False
2025-01-04 21:30:00,32268,33215,29214,1792,0,35206.0,9021.0,12957.0,168.0,33581,33404,177,0.5,25.623473271601434,False,False,False,False
2025-01-04 22:00:00,30801,31753,27864,1789,0,33886.0,9456.0,10913.0,151.0,32424,32161,263,0.8,27.905329634657384,False,False,False,False
2025-01-04 22:30:00,29193,30178,26366,1785,0,31996.0,9792.0,8586.0,132.0,31399,30660,739,2.4,30.60382547818477,False,False,False,False
2025-01-04 23:00:00,27938,29048,25214,1864,0,30837.0,10021.0,7129.0,119.0,30162,29047,1115,3.8,32.496676070953725,False,False,False,False
2025-01-04 23:30:00,26908,28116,24253,1942,0,30008.0,10378.0,5953.0,107.0,28666,27795,871,3.1,34.584110903759,False,False,False,False
2025-01-05 00:00:00,26809,27778,24135,2004,0,29947.0,11134.0,5148.0,91.0,27630,26779,851,3.2,37.17901626206298,False,False,False,False
2025-01-05 00:30:00,27119,27904,24555,2066,0,29996.0,11635.0,4281.0,84.0,26230,26719,489,1.8,38.78850513401787,False,False,False,False
2025-01-05 01:00:00,26608,27267,24133,2086,0,29489.0,11617.0,3725.0,79.0,26520,27043,523,1.9,39.394350435755705,False,False,False,False
2025-01-05 01:30:00,25955,26608,23508,2106,0,28892.0,11870.0,3324.0,70.0,25877,26505,628,2.4,41.084037103696524,False,False,False,False
2025-01-05 02:00:00,25272,26223,22897,2116,0,28556.0,11955.0,2934.0,65.0,25276,25828,552,2.1,41.865107157865246,False,False,False,False
2025-01-05 02:30:00,24769,25921,22415,2125,0,28675.0,12503.0,2590.0,59.0,24553,25157,604,2.4,43.60244115082825,False,False,False,False
2025-01-05 03:00:00,24336,25621,21981,2135,0,28620.0,12684.0,2347.0,56.0,24216,24656,440,1.8,44.31865828092243,False,False,False,False
2025-01-05 03:30:00,23891,25474,21510,2144,0,28556.0,12939.0,2011.0,52.0,23819,24225,406,1.7,45.310967922678245,False,False,False,False
2025-01-05 04:00:00,23436,25323,21100,2172,0,28555.0,13302.0,1987.0,50.0,23397,23780,383,1.6,46.58378567676414,False,False,False,False
2025-01-05 04:30:00,23115,24873,20806,2199,0,28313.0,13540.0,1992.0,49.0,23126,23325,199,0.9,47.82255501006605,False,False,False,False
2025-01-05 05:00:00,22992,24594,20735,2308,0,27858.0,13399.0,2049.0,49.0,22638,23021,383,1.7,48.09749443606863,False,False,False,False
2025-01-05 05:30:00,23001,24744,20796,2417,0,28190.0,13605.0,2048.0,48.0,22450,22864,414,1.8,48.261794962752745,False,False,False,False
2025-01-05 06:00:00,23592,25372,21345,2444,0,28684.0,13711.0,2055.0,49.0,22510,22918,408,1.8,47.80016734067773,False,False,False,False
2025-01-05 06:30:00,24112,25512,21830,2471,0,28966.0,13657.0,2059.0,51.0,22946,23508,562,2.4,47.148380860318994,False,False,False,False
2025-01-05 07:00:00,24744,25893,22356,2414,0,29144.0,13523.0,2176.0,53.0,23315,24033,718,3.0,46.40063134779028,False,False,False,False
2025-01-05 07:30:00,25466,26435,23003,2357,0,29351.0,13407.0,2661.0,58.0,24223,24668,445,1.8,45.67817110149569,False,False,False,False
2025-01-05 08:00:00,26633,27371,24057,2496,0,29877.0,13236.0,3512.0,71.0,24750,25394,644,2.5,44.3016367105131,False,False,False,False
2025-01-05 08:30:00,28517,29236,25715,2634,0,31835.0,13686.0,5230.0,85.0,26125,26592,467,1.8,42.99041934977226,False,False,False,False
2025-01-05 09:00:00,30076,31158,27250,2585,15,33755.0,13868.0,6593.0,99.0,28245,28479,234,0.8,41.08428380980595,False,False,False,False
2025-01-05 09:30:00,31443,32586,28461,2536,79,35349.0,14514.0,7636.0,105.0,29767,30020,253,0.8,41.05915301705848,False,False,False,False
2025-01-05 10:00:00,32760,33788,29662,2463,186,36460.0,14595.0,8756.0,113.0,30705,31385,680,2.2,40.030170049369175,False,False,False,False
2025-01-05 10:30:00,33815,34954,30656,2389,324,37825.0,14660.0,9973.0,123.0,31818,32706,888,2.7,38.75743555849306,False,False,False,False
2025-01-05 11:00:00,34819,36023,31682,2241,430,38908.0,14358.0,10488.0,126.0,32431,33752,1321,3.9,36.90243651691169,False,False,False,False
2025-01-05 11:30:00,35411,36684,32222,2093,521,39473.0,13932.0,11429.0,134.0,32465,34739,2274,6.5,35.29501178020419,False,True,False,False
2025-01-05 12:00:00,36109,37438,32766,2094,597,40103.0,13858.0,12002.0,138.0,32980,35348,2368,6.7,34.55601825299853,False,True,False,False
2025-01-05 12:30:00,36636,37927,33228,2094,584,40607.0,13906.0,12478.0,141.0,33741,36041,2300,6.4,34.245327160341816,False,True,False,False
2025-01-05 13:00:00,36789,37981,33344,2140,587,40698.0,13554.0,12974.0,145.0,34680,36542,1862,5.1,33.30384785493145,False,False,False,False
2025-01-05 13:30:00,36534,37685,33093,2185,470,40324.0,12938.0,13247.0,149.0,34947,36692,1745,4.8,32.08511060410674,False,False,False,False
2025-01-05 14:00:00,36768,37901,33232,2279,351,40507.0,13117.0,13406.0,149.0,34956,36435,1479,4.1,32.38205742217394,False,False,False,False
2025-01-05 14:30:00,36895,37992,33291,2372,230,40815.0,12909.0,13953.0,152.0,34900,36673,1773,4.8,31.62807791253216,False,False,False,False
2025-01-05 15:00:00,37149,38321,33503,2421,83,41084.0,12513.0,14513.0,158.0,35208,36813,1605,4.4,30.45711225781326,False,False,False,False
2025-01-05 15:30:00,37400,38501,33675,2469,17,41064.0,12521.0,14550.0,158.0,35846,37052,1206,3.3,30.491428014806154,False,False,False,False
2025-01-05 16:00:00,38152,39187,34290,2513,0,41675.0,12537.0,15028.0,161.0,36620,37328,708,1.9,30.08278344331134,False,False,False,False
2025-01-05 16:30:00,38739,39886,34799,2557,0,42416.0,12295.0,15491.0,166.0,37777,38082,305,0.8,28.986703130894004,True,False,False,False
2025-01-05 17:00:00,39049,40405,34962,2687,0,42973.0,12615.0,15520.0,166.0,38762,38661,101,0.3,29.355641914690622,True,False,False,False
2025-01-05 17:30:00,39025,40432,34931,2816,0,43169.0,12799.0,15527.0,165.0,39774,38965,809,2.1,29.648590423683665,True,False,False,False
2025-01-05 18:00:00,38107,39460,34099,2796,0,42375.0,12599.0,15508.0,164.0,39790,38911,879,2.3,29.732153392330385,False,False,False,False
2025-01-05 18:30:00,37394,38828,33447,2775,0,41846.0,12478.0,15295.0,162.0,38778,37959,819,2.2,29.8188596281604,False,False,False,False
2025-01-05 19:00:00,36394,37759,32561,2765,0,40654.0,12487.0,14035.0,155.0,37820,37283,537,1.4,30.715304767058594,False,False,False,False
2025-01-05 19:30:00,35209,36541,31432,2754,0,39588.0,12930.0,12607.0,145.0,36447,36266,181,0.5,32.66141254925735,False,False,False,False
2025-01-05 20:00:00,34069,35437,30415,2831,0,38517.0,13334.0,11054.0,133.0,35247,35065,182,0.5,34.61848015162136,False,False,False,False
2025-01-05 20:30:00,32704,34179,29183,2908,0,37489.0,14016.0,9213.0,119.0,34043,33925,118,0.3,37.38696684360746,False,False,False,False
2025-01-05 21:00:00,31137,32308,27755,2935,0,35675.0,14675.0,6584.0,97.0,32910,32559,351,1.1,41.135248773651014,False,False,False,False
2025-01-05 21:30:00,29428,30730,26168,2962,0,34173.0,15378.0,4262.0,76.0,31533,30966,567,1.8,45.000438943025195,False,False,False,False
2025-01-05 22:00:00,27863,29077,24812,2952,0,32422.0,15698.0,2870.0,58.0,30282,29289,993,3.4,48.41774104003454,False,False,False,False
2025-01-05 22:30:00,26376,27746,23434,2942,0,31085.0,15842.0,2080.0,48.0,28858,27700,1158,4.2,50.96348721248191,False,False,False,False
2025-01-05 23:00:00,24959,26953,22100,2880,0,30306.0,16205.0,1845.0,42.0,27046,26242,804,3.1,53.47125981653797,False,False,False,False
2025-01-05 23:30:00,23817,26152,21055,2818,0,29418.0,15654.0,1855.0,42.0,25212,24797,415,1.7,53.21231898837446,False,False,False,False
2025-01-06 00:00:00,23870,25850,21061,2816,0,29193.0,15161.0,2323.0,48.0,24310,23684,626,2.6,51.93368273216182,False,False,False,False
2025-01-06 00:30:00,24059,25907,21235,2814,0,29020.0,14764.0,2462.0,51.0,23430,23776,346,1.5,50.87525844245347,False,False,False,False
2025-01-06 01:00:00,23901,25351,21111,3073,0,28697.0,14585.0,2609.0,52.0,24140,23970,170,0.7,50.82412795762623,False,False,False,False
2025-01-06 01:30:00,23907,25645,21081,3332,0,29421.0,15735.0,2393.0,46.0,23729,23809,80,0.3,53.48220658713164,False,False,False,False
2025-01-06 02:00:00,23437,26139,20651,3460,0,30187.0,16567.0,2414.0,45.0,23202,23777,575,2.4,54.88124026898996,False,False,False,False
2025-01-06 02:30:00,23483,26323,20622,3588,0,30575.0,17315.0,2114.0,41.0,22942,23333,391,1.7,56.6312346688471,False,False,False,False
2025-01-06 03:00:00,22784,25935,19983,3675,0,30369.0,17610.0,2022.0,40.0,22706,23381,675,2.9,57.98676281734664,False,False,False,False
2025-01-06 03:30:00,22338,25496,19501,3761,0,30421.0,17707.0,2107.0,41.0,22186,22664,478,2.1,58.206502087373856,False,False,False,False
2025-01-06 04:00:00,22393,25156,19532,3879,0,29918.0,17818.0,2346.0,44.0,22063,22223,160,0.7,59.55612006150144,False,False,False,False
2025-01-06 04:30:00,22304,25458,19343,3996,0,30557.0,18225.0,2604.0,47.0,21830,22296,466,2.1,59.64263507543279,False,False,False,False
2025-01-06 05:00:00,22811,25865,19894,4009,0,31189.0,18463.0,2589.0,45.0,22097,22214,117,0.5,59.19715284234827,False,False,False,False
2025-01-06 05:30:00,23508,26381,20590,4022,0,31897.0,18748.0,2863.0,48.0,22627,22724,97,0.4,58.776687462770795,False,False,False,False
2025-01-06 06:00:00,26044,28200,23034,3928,0,33560.0,18494.0,2689.0,46.0,23861,23450,411,1.8,55.1072705601907,False,False,False,False
2025-01-06 06:30:00,28605,30547,25896,3833,0,35349.0,18521.0,3891.0,58.0,27098,26223,875,3.3,52.394692919177345,False,False,False,False
2025-01-06 07:00:00,31450,33086,28543,3824,0,37388.0,18252.0,5741.0,76.0,29843,28620,1223,4.3,48.817802503477054,False,False,False,False
2025-01-06 07:30:00,33506,35143,30347,3814,0,39029.0,18272.0,6891.0,86.0,33167,31447,1720,5.5,46.816469804504344,False,False,False,False
2025-01-06 08:00:00,35114,36590,31851,3842,0,40625.0,18272.0,9606.0,108.0,35340,33472,1868,5.6,44.97723076923077,False,False,False,False
2025-01-06 08:30:00,36623,38121,33145,3870,35,42288.0,18434.0,11153.0,118.0,37159,35058,2101,6.0,43.59156261823685,False,True,False,False
2025-01-06 09:00:00,37649,39242,34177,3890,244,43696.0,18943.0,11501.0,118.0,37710,36573,1137,3.1,43.35179421457342,False,False,False,False
2025-01-06 09:30:00,38169,39764,34673,3910,596,44690.0,19751.0,11572.0,116.0,38302,37580,722,1.9,44.19556947863057,True,False,False,False
2025-01-06 10:00:00,38435,40029,35075,3906,1040,45287.0,20678.0,11168.0,112.0,38626,38073,553,1.5,45.65990240024731,True,False,False,False
2025-01-06 10:30:00,38316,39910,35110,3901,1313,45388.0,20817.0,11195.0,111.0,38508,38346,162,0.4,45.86454569489733,True,False,False,False
2025-01-06 11:00:00,38263,39716,35107,3924,1505,45527.0,20751.0,11442.0,113.0,38850,38216,634,1.7,45.57954620335185,True,False,False,False
2025-01-06 11:30:00,38266,39584,35085,3947,1723,45581.0,20862.0,11447.0,112.0,38483,38170,313,0.8,45.76907044601917,True,False,False,False
2025-01-06 12:00:00,38608,39854,35331,3909,1981,46073.0,21122.0,11652.0,113.0,38498,38157,341,0.9,45.844637857313394,True,False,False,False
2025-01-06 12:30:00,38509,39728,35020,3871,2138,46059.0,21185.0,11607.0,113.0,38840,38508,332,0.9,45.995353785362255,True,False,False,False
2025-01-06 13:00:00,38642,39741,35145,3871,2088,45990.0,20985.0,11698.0,114.0,38695,38410,285,0.7,45.62948467058056,True,False,False,False
2025-01-06 13:30:00,38309,39412,34750,3871,1925,45502.0,20761.0,11476.0,113.0,38704,38541,163,0.4,45.62656586523669,True,False,False,False
2025-01-06 14:00:00,38220,39373,34750,3830,1669,45251.0,20822.0,11188.0,111.0,38693,38203,490,1.3,46.014452719276925,True,False,False,False
2025-01-06 14:30:00,38375,39587,34930,3789,1240,45068.0,20314.0,11458.0,114.0,38588,38134,454,1.2,45.074110233425046,True,False,False,False
2025-01-06 15:00:00,39120,40396,35623,3676,649,45188.0,19969.0,11959.0,118.0,38570,38279,291,0.8,44.19093564663185,True,False,False,False
2025-01-06 15:30:00,40088,41357,36567,3563,122,45493.0,19370.0,12830.0,125.0,39117,39061,56,0.1,42.57797902974084,True,False,False,False
2025-01-06 16:00:00,41071,42460,37471,3497,0,46331.0,19164.0,13607.0,131.0,40022,40033,11,0.0,41.36323411970387,True,False,False,False
2025-01-06 16:30:00,42136,43533,38438,3431,0,47372.0,19501.0,13987.0,133.0,40873,41010,137,0.3,41.16566748290129,True,False,False,False
2025-01-06 17:00:00,42615,44188,38895,3378,0,48021.0,19506.0,14148.0,136.0,42100,42022,78,0.2,40.61972886861998,True,False,False,False
2025-01-06 17:30:00,42549,44135,38850,3324,0,47948.0,19253.0,14327.0,138.0,42980,42522,458,1.1,40.1539167431384,True,False,False,False
2025-01-06 18:00:00,42317,43900,38679,3279,0,47596.0,19302.0,14245.0,136.0,42978,42468,510,1.2,40.55382805277755,True,False,False,False
2025-01-06 18:30:00,41515,43084,38021,3234,0,46746.0,18860.0,14128.0,136.0,42377,42157,220,0.5,40.345698027638726,True,False,False,False
2025-01-06 19:00:00,40749,42185,37331,3274,0,45880.0,18485.0,14066.0,135.0,41652,41393,259,0.6,40.2898866608544,True,False,False,False
2025-01-06 19:30:00,39662,41133,36363,3313,0,44729.0,18351.0,13238.0,130.0,40616,40616,0,0.0,41.02707415770529,True,False,False,False
2025-01-06 20:00:00,38117,39568,34859,3345,0,43364.0,18316.0,12114.0,123.0,39347,39552,205,0.5,42.23780094087261,False,False,False,False
2025-01-06 20:30:00,36429,37742,33265,3376,0,41436.0,18058.0,10366.0,113.0,38087,37978,109,0.3,43.5804614345014,False,False,False,False
2025-01-06 21:00:00,34638,35693,31557,3312,0,39370.0,17903.0,8399.0,100.0,36510,36335,175,0.5,45.4737109474219,False,False,False,False
2025-01-06 21:30:00,32690,33627,29757,3247,0,37311.0,17424.0,6941.0,89.0,34448,34463,15,0.0,46.69936479858487,False,False,False,False
2025-01-06 22:00:00,30760,31567,28034,3156,0,35374.0,16933.0,5614.0,78.0,32604,32511,93,0.3,47.86849098207723,False,False,False,False
2025-01-06 22:30:00,28904,29769,26384,3064,0,33305.0,16079.0,4646.0,71.0,30354,30575,221,0.7,48.27803633088125,False,False,False,False
2025-01-06 23:00:00,27242,28413,24941,3097,0,32173.0,15637.0,4166.0,67.0,28372,28757,385,1.3,48.60286575700121,False,False,False,False
2025-01-06 23:30:00,26186,27735,23965,3129,0,31557.0,15582.0,3690.0,62.0,26408,27090,682,2.5,49.37731723547866,False,False,False,False
2025-01-07 00:00:00,26135,27607,23916,3147,0,31335.0,15501.0,3668.0,62.0,25140,26081,941,3.6,49.46864528482527,False,False,False,False
2025-01-07 00:30:00,26668,28215,24387,3164,0,31967.0,15704.0,3983.0,67.0,25640,26048,408,1.6,49.12566083773891,False,False,False,False
2025-01-07 01:00:00,26512,27976,24304,3106,0,31775.0,15620.0,3978.0,66.0,25700,26586,886,3.3,49.15814319433517,False,False,False,False
2025-01-07 01:30:00,25902,27704,23747,3048,0,31430.0,15566.0,3905.0,64.0,25342,26404,1062,4.0,49.52593063951639,False,False,False,False
2025-01-07 02:00:00,25730,27309,23676,2981,0,31296.0,15440.0,3898.0,64.0,24852,25783,931,3.6,49.33537832310839,False,False,False,False
2025-01-07 02:30:00,25312,27223,23284,2914,0,31228.0,15581.0,3719.0,62.0,24581,25612,1031,4.0,49.89432560522608,False,False,False,False
2025-01-07 03:00:00,25358,27091,23318,2876,0,31027.0,15433.0,3647.0,61.0,24304,25193,889,3.5,49.7405485544848,False,False,False,False
2025-01-07 03:30:00,25331,27618,23333,2838,0,31556.0,15589.0,4048.0,65.0,24078,25256,1178,4.7,49.401064773735584,False,False,False,False
2025-01-07 04:00:00,25410,27694,23442,2773,0,32079.0,15861.0,4368.0,67.0,23789,25233,1444,5.7,49.44356120826709,False,False,False,False
2025-01-07 04:30:00,25418,27695,23342,2707,0,32140.0,16261.0,4045.0,63.0,23486,25316,1830,7.2,50.59427504667081,False,False,False,False
2025-01-07 05:00:00,26300,28572,24142,2712,0,32684.0,16174.0,4562.0,69.0,23470,25328,1858,7.3,49.48598702729164,False,False,False,False
2025-01-07 05:30:00,27025,29258,24812,2716,0,33148.0,15894.0,4987.0,74.0,23945,26232,2287,8.7,47.94859418366116,False,True,False,False
2025-01-07 06:00:00,29256,30998,26904,2660,0,34544.0,15362.0,6347.0,89.0,25174,26956,1782,6.6,44.47081982399259,False,False,False,False
2025-01-07 06:30:00,32162,33859,29622,2603,0,36971.0,15187.0,8668.0,109.0,27955,29271,1316,4.5,41.078142327770415,False,False,False,False
2025-01-07 07:00:00,35440,36934,32551,2558,0,39759.0,15686.0,10692.0,123.0,30784,32195,1411,4.4,39.45270253275987,False,False,False,False
2025-01-07 07:30:00,37597,39174,34548,2512,0,41893.0,15653.0,12844.0,137.0,34066,35436,1370,3.9,37.36423746210584,False,False,False,False
2025-01-07 08:00:00,38699,40292,35618,2576,4,42967.0,15270.0,14083.0,146.0,35710,37563,1853,4.9,35.538901948006604,True,False,False,False
2025-01-07 08:30:00,39099,40691,35946,2639,290,43648.0,15255.0,14654.0,150.0,37186,38625,1439,3.7,34.95005498533724,True,False,False,False
2025-01-07 09:00:00,40002,41605,36750,2585,1222,45547.0,16597.0,15073.0,148.0,37631,39016,1385,3.5,36.43928249939623,True,False,False,False
2025-01-07 09:30:00,39865,41592,36503,2530,2051,46345.0,17577.0,15259.0,145.0,38180,39939,1759,4.4,37.92642140468227,True,False,False,False
2025-01-07 10:00:00,39418,41300,36171,2519,3136,47255.0,18740.0,15259.0,141.0,38148,39750,1602,4.0,39.65717913448312,True,False,False,False
2025-01-07 10:30:00,38695,40721,35511,2507,4190,47808.0,19536.0,15065.0,137.0,37679,39297,1618,4.1,40.86345381526104,True,False,False,False
2025-01-07 11:00:00,38593,40693,35371,2600,4674,48314.0,20394.0,14677.0,133.0,37186,38583,1397,3.6,42.21136730554291,True,False,False,False
2025-01-07 11:30:00,38375,40476,35108,2693,4834,48478.0,21072.0,14237.0,128.0,36976,38507,1531,4.0,43.46713973348735,True,False,False,False
2025-01-07 12:00:00,38358,40461,35094,2786,5073,48831.0,21860.0,13854.0,124.0,36716,38264,1548,4.0,44.76664413999304,True,False,False,False
2025-01-07 12:30:00,38280,40382,35016,2878,4941,48845.0,22261.0,13470.0,121.0,36825,38284,1459,3.8,45.57477735694544,True,False,False,False
2025-01-07 13:00:00,38632,40734,35352,2876,4307,48416.0,21693.0,13557.0,123.0,36840,38187,1347,3.5,44.80543621943159,True,False,False,False
2025-01-07 13:30:00,38494,40597,35304,2874,3453,47416.0,20713.0,13554.0,125.0,37100,38568,1468,3.8,43.68356672853045,True,False,False,False
2025-01-07 14:00:00,38521,40628,35400,2802,2665,46453.0,19629.0,13562.0,129.0,37164,38384,1220,3.2,42.25561320043915,True,False,False,False
2025-01-07 14:30:00,38823,40931,35692,2730,1950,45921.0,18724.0,13920.0,133.0,37577,38435,858,2.2,40.77437338037064,True,False,False,False
2025-01-07 15:00:00,39877,41980,36736,2779,929,45930.0,17873.0,14757.0,141.0,37809,38763,954,2.5,38.91356411931199,True,False,False,False
2025-01-07 15:30:00,40794,42897,37695,2828,236,46064.0,17114.0,15647.0,148.0,38464,39833,1369,3.4,37.15265717262938,True,False,False,False
2025-01-07 16:00:00,42027,44137,38773,2817,1,46955.0,17060.0,16353.0,152.0,39840,40725,885,2.2,36.33265892876158,True,False,False,False
2025-01-07 16:30:00,43317,45428,39938,2805,0,48321.0,17652.0,16592.0,153.0,40408,41972,1564,3.7,36.530700937480596,True,False,False,False
2025-01-07 17:00:00,44559,46661,40976,2867,0,49289.0,18385.0,16165.0,151.0,41567,43270,1703,3.9,37.30041185660086,True,False,False,False
2025-01-07 17:30:00,44730,46836,41182,2929,0,49494.0,18386.0,16504.0,152.0,42171,44508,2337,5.3,37.14793712369176,True,True,False,False
2025-01-07 18:00:00,44067,46173,40618,2940,0,48999.0,18644.0,16285.0,148.0,42500,44627,2127,4.8,38.04975611747178,True,True,False,False
2025-01-07 18:30:00,43685,45786,40302,2951,0,48755.0,18817.0,16072.0,146.0,42156,43942,1786,4.1,38.59501589580556,True,False,False,False
2025-01-07 19:00:00,42803,44845,39542,2863,0,47852.0,18346.0,15976.0,147.0,41693,43581,1888,4.3,38.339045389952354,True,False,False,False
2025-01-07 19:30:00,41656,43544,38470,2775,0,46261.0,18091.0,14766.0,141.0,41395,42654,1259,3.0,39.106374700071335,True,False,False,False
