timestamp,signal_name,severity,reason,supporting_metric,confidence,impact_area,owner,resolution_target,operational_consequence
2025-01-12 19:00:00,Demand Spike,High,Demand exceeded spike threshold,39695.0,High,Grid Demand,Regional Controller,2 Hours,Potential grid stress due to elevated demand
2025-01-12 19:30:00,Demand Spike,High,Demand exceeded spike threshold,38233.0,High,Grid Demand,Regional Controller,2 Hours,Potential grid stress due to elevated demand
2025-01-13 08:30:00,Demand Spike,High,Demand exceeded spike threshold,38619.0,High,Grid Demand,Regional Controller,2 Hours,Potential grid stress due to elevated demand
2025-01-13 09:00:00,Demand Spike,High,Demand exceeded spike threshold,39736.0,High,Grid Demand,Regional Controller,2 Hours,Potential grid stress due to elevated demand
2025-01-13 09:30:00,Demand Spike,High,Demand exceeded spike threshold,39578.0,High,Grid Demand,Regional Controller,2 Hours,Potential grid stress due to elevated demand
2025-01-13 10:00:00,Demand Spike,High,Demand exceeded spike threshold,39257.0,High,Grid Demand,Regional Controller,2 Hours,Potential grid stress due to elevated demand
2025-01-13 10:30:00,Demand Spike,High,Demand exceeded spike threshold,39118.0,High,Grid Demand,Regional Controller,2 Hours,Potential grid stress due to elevated demand
2025-01-13 11:00:00,Demand Spike,High,Demand exceeded spike threshold,39534.0,High,Grid Demand,Regional Controller,2 Hours,Potential grid stress due to elevated demand
2025-01-13 11:30:00,Demand Spike,High,Demand exceeded spike threshold,39363.0,High,Grid Demand,Regional Controller,2 Hours,Potential grid stress due to elevated demand
2025-01-13 12:00:00,Demand Spike,High,Demand exceeded spike threshold,39701.0,High,Grid Demand,Regional Controller,2 Hours,Potential grid stress due to elevated demand
2025-01-13 12:30:00,Demand Spike,High,Demand exceeded spike threshold,39956.0,High,Grid Demand,Regional Controller,2 Hours,Potential grid stress due to elevated demand
2025-01-13 13:00:00,Demand Spike,High,Demand exceeded spike threshold,39832.0,High,Grid Demand,Regional Controller,2 Hours,Potential grid stress due to elevated demand
2025-01-13 13:30:00,Demand Spike,High,Demand exceeded spike threshold,39574.0,High,Grid Demand,Regional Controller,2 Hours,Potential grid stress due to elevated demand
2025-01-13 14:00:00,Demand Spike,High,Demand exceeded spike threshold,39582.0,High,Grid Demand,Regional Controller,2 Hours,Potential grid stress due to elevated demand
2025-01-13 14:30:00,Demand Spike,High,Demand exceeded spike threshold,39677.0,High,Grid Demand,Regional Controller,2 Hours,Potential grid stress due to elevated demand
2025-01-13 15:00:00,Demand Spike,High,Demand exceeded spike threshold,39714.0,High,Grid Demand,Regional Controller,2 Hours,Potential grid stress due to elevated demand
2025-01-13 15:30:00,Demand Spike,High,Demand exceeded spike threshold,40396.0,High,Grid Demand,Regional Controller,2 Hours,Potential grid stress due to elevated demand
2025-01-13 16:00:00,Demand Spike,High,Demand exceeded spike threshold,41484.0,High,Grid Demand,Regional Controller,2 Hours,Potential grid stress due to elevated demand
2025-01-13 16:30:00,Demand Spike,High,Demand exceeded spike threshold,42666.0,High,Grid Demand,Regional Controller,2 Hours,Potential grid stress due to elevated demand
2025-01-13 17:00:00,Demand Spike,High,Demand exceeded spike threshold,43111.0,High,Grid Demand,Regional Controller,2 Hours,Potential grid stress due to elevated demand
2025-01-13 17:30:00,Demand Spike,High,Demand exceeded spike threshold,43021.0,High,Grid Demand,Regional Controller,2 Hours,Potential grid stress due to elevated demand
2025-01-13 18:00:00,Demand Spike,High,Demand exceeded spike threshold,42502.0,High,Grid Demand,Regional Controller,2 Hours,Potential grid stress due to elevated demand
2025-01-13 18:30:00,Demand Spike,High,Demand exceeded spike threshold,41721.0,High,Grid Demand,Regional Controller,2 Hours,Potential grid stress due to elevated demand
2025-01-13 19:00:00,Demand Spike,High,Demand exceeded spike threshold,40698.0,High,Grid Demand,Regional Controller,2 Hours,Potential grid stress due to elevated demand
2025-01-13 19:30:00,Demand Spike,High,Demand exceeded spike threshold,39486.0,High,Grid Demand,Regional Controller,2 Hours,Potential grid stress due to elevated demand
2025-01-13 20:00:00,Demand Spike,High,Demand exceeded spike threshold,38548.0,High,Grid Demand,Regional Controller,2 Hours,Potential grid stress due to elevated demand
2025-01-14 08:00:00,Demand Spike,High,Demand exceeded spike threshold,38196.0,High,Grid Demand,Regional Controller,2 Hours,Potential grid stress due to elevated demand
2025-01-14 08:30:00,Demand Spike,High,Demand exceeded spike threshold,38457.0,High,Grid Demand,Regional Controller,2 Hours,Potential grid stress due to elevated demand
2025-01-14 09:00:00,Demand Spike,High,Demand exceeded spike threshold,39202.0,High,Grid Demand,Regional Controller,2 Hours,Potential grid stress due to elevated demand
2025-01-14 09:30:00,Demand Spike,High,Demand exceeded spike threshold,39114.0,High,Grid Demand,Regional Controller,2 Hours,Potential grid stress due to elevated demand
2025-01-14 10:00:00,Demand Spike,High,Demand exceeded spike threshold,38997.0,High,Grid Demand,Regional Controller,2 Hours,Potential grid stress due to elevated demand
2025-01-14 10:30:00,Demand Spike,High,Demand exceeded spike threshold,38689.0,High,Grid Demand,Regional Controller,2 Hours,Potential grid stress due to elevated demand
2025-01-14 11:00:00,Demand Spike,High,Demand exceeded spike threshold,38436.0,High,Grid Demand,Regional Controller,2 Hours,Potential grid stress due to elevated demand
2025-01-14 15:30:00,Demand Spike,High,Demand exceeded spike threshold,39316.0,High,Grid Demand,Regional Controller,2 Hours,Potential grid stress due to elevated demand
2025-01-14 16:00:00,Demand Spike,High,Demand exceeded spike threshold,40824.0,High,Grid Demand,Regional Controller,2 Hours,Potential grid stress due to elevated demand
2025-01-14 16:30:00,Demand Spike,High,Demand exceeded spike threshold,41885.0,High,Grid Demand,Regional Controller,2 Hours,Potential grid stress due to elevated demand
2025-01-14 17:00:00,Demand Spike,High,Demand exceeded spike threshold,42274.0,High,Grid Demand,Regional Controller,2 Hours,Potential grid stress due to elevated demand
2025-01-14 17:30:00,Demand Spike,High,Demand exceeded spike threshold,42759.0,High,Grid Demand,Regional Controller,2 Hours,Potential grid stress due to elevated demand
2025-01-14 18:00:00,Demand Spike,High,Demand exceeded spike threshold,42134.0,High,Grid Demand,Regional Controller,2 Hours,Potential grid stress due to elevated demand
2025-01-14 18:30:00,Demand Spike,High,Demand exceeded spike threshold,41407.0,High,Grid Demand,Regional Controller,2 Hours,Potential grid stress due to elevated demand
2025-01-14 19:00:00,Demand Spike,High,Demand exceeded spike threshold,40023.0,High,Grid Demand,Regional Controller,2 Hours,Potential grid stress due to elevated demand
2025-01-14 19:30:00,Demand Spike,High,Demand exceeded spike threshold,39028.0,High,Grid Demand,Regional Controller,2 Hours,Potential grid stress due to elevated demand
2025-01-15 16:00:00,Demand Spike,High,Demand exceeded spike threshold,38693.0,High,Grid Demand,Regional Controller,2 Hours,Potential grid stress due to elevated demand
2025-01-15 16:30:00,Demand Spike,High,Demand exceeded spike threshold,40021.0,High,Grid Demand,Regional Controller,2 Hours,Potential grid stress due to elevated demand
2025-01-15 17:00:00,Demand Spike,High,Demand exceeded spike threshold,40986.0,High,Grid Demand,Regional Controller,2 Hours,Potential grid stress due to elevated demand
2025-01-15 17:30:00,Demand Spike,High,Demand exceeded spike threshold,41196.0,High,Grid Demand,Regional Controller,2 Hours,Potential grid stress due to elevated demand
2025-01-15 18:00:00,Demand Spike,High,Demand exceeded spike threshold,40959.0,High,Grid Demand,Regional Controller,2 Hours,Potential grid stress due to elevated demand
2025-01-15 18:30:00,Demand Spike,High,Demand exceeded spike threshold,40167.0,High,Grid Demand,Regional Controller,2 Hours,Potential grid stress due to elevated demand
2025-01-15 19:00:00,Demand Spike,High,Demand exceeded spike threshold,38991.0,High,Grid Demand,Regional Controller,2 Hours,Potential grid stress due to elevated demand
2025-01-16 15:30:00,Demand Spike,High,Demand exceeded spike threshold,38361.0,High,Grid Demand,Regional Controller,2 Hours,Potential grid stress due to elevated demand
2025-01-16 16:00:00,Demand Spike,High,Demand exceeded spike threshold,39377.0,High,Grid Demand,Regional Controller,2 Hours,Potential grid stress due to elevated demand
2025-01-16 16:30:00,Demand Spike,High,Demand exceeded spike threshold,41001.0,High,Grid Demand,Regional Controller,2 Hours,Potential grid stress due to elevated demand
2025-01-16 17:00:00,Demand Spike,High,Demand exceeded spike threshold,41510.0,High,Grid Demand,Regional Controller,2 Hours,Potential grid stress due to elevated demand
2025-01-16 17:30:00,Demand Spike,High,Demand exceeded spike threshold,41349.0,High,Grid Demand,Regional Controller,2 Hours,Potential grid stress due to elevated demand
2025-01-16 18:00:00,Demand Spike,High,Demand exceeded spike threshold,40792.0,High,Grid Demand,Regional Controller,2 Hours,Potential grid stress due to elevated demand
2025-01-16 18:30:00,Demand Spike,High,Demand exceeded spike threshold,40084.0,High,Grid Demand,Regional Controller,2 Hours,Potential grid stress due to elevated demand
2025-01-16 19:00:00,Demand Spike,High,Demand exceeded spike threshold,39309.0,High,Grid Demand,Regional Controller,2 Hours,Potential grid stress due to elevated demand
2025-01-16 19:30:00,Demand Spike,High,Demand exceeded spike threshold,38543.0,High,Grid Demand,Regional Controller,2 Hours,Potential grid stress due to elevated demand
2025-01-17 12:00:00,Demand Spike,High,Demand exceeded spike threshold,38305.0,High,Grid Demand,Regional Controller,2 Hours,Potential grid stress due to elevated demand
2025-01-17 12:30:00,Demand Spike,High,Demand exceeded spike threshold,38219.0,High,Grid Demand,Regional Controller,2 Hours,Potential grid stress due to elevated demand
2025-01-17 13:00:00,Demand Spike,High,Demand exceeded spike threshold,38256.0,High,Grid Demand,Regional Controller,2 Hours,Potential grid stress due to elevated demand
2025-01-17 16:00:00,Demand Spike,High,Demand exceeded spike threshold,38802.0,High,Grid Demand,Regional Controller,2 Hours,Potential grid stress due to elevated demand
2025-01-17 16:30:00,Demand Spike,High,Demand exceeded spike threshold,39987.0,High,Grid Demand,Regional Controller,2 Hours,Potential grid stress due to elevated demand
2025-01-17 17:00:00,Demand Spike,High,Demand exceeded spike threshold,40777.0,High,Grid Demand,Regional Controller,2 Hours,Potential grid stress due to elevated demand
2025-01-17 17:30:00,Demand Spike,High,Demand exceeded spike threshold,40725.0,High,Grid Demand,Regional Controller,2 Hours,Potential grid stress due to elevated demand
2025-01-17 18:00:00,Demand Spike,High,Demand exceeded spike threshold,40339.0,High,Grid Demand,Regional Controller,2 Hours,Potential grid stress due to elevated demand
2025-01-17 18:30:00,Demand Spike,High,Demand exceeded spike threshold,39913.0,High,Grid Demand,Regional Controller,2 Hours,Potential grid stress due to elevated demand
2025-01-17 19:00:00,Demand Spike,High,Demand exceeded spike threshold,39311.0,High,Grid Demand,Regional Controller,2 Hours,Potential grid stress due to elevated demand
2025-01-18 16:30:00,Demand Spike,High,Demand exceeded spike threshold,38884.0,High,Grid Demand,Regional Controller,2 Hours,Potential grid stress due to elevated demand
2025-01-18 17:00:00,Demand Spike,High,Demand exceeded spike threshold,40183.0,High,Grid Demand,Regional Controller,2 Hours,Potential grid stress due to elevated demand
2025-01-18 17:30:00,Demand Spike,High,Demand exceeded spike threshold,40410.0,High,Grid Demand,Regional Controller,2 Hours,Potential grid stress due to elevated demand
2025-01-18 18:00:00,Demand Spike,High,Demand exceeded spike threshold,40303.0,High,Grid Demand,Regional Controller,2 Hours,Potential grid stress due to elevated demand
2025-01-18 18:30:00,Demand Spike,High,Demand exceeded spike threshold,39774.0,High,Grid Demand,Regional Controller,2 Hours,Potential grid stress due to elevated demand
2025-01-18 19:00:00,Demand Spike,High,Demand exceeded spike threshold,38648.0,High,Grid Demand,Regional Controller,2 Hours,Potential grid stress due to elevated demand
2025-01-19 12:00:00,Demand Spike,High,Demand exceeded spike threshold,38261.0,High,Grid Demand,Regional Controller,2 Hours,Potential grid stress due to elevated demand
2025-01-19 12:30:00,Demand Spike,High,Demand exceeded spike threshold,38293.0,High,Grid Demand,Regional Controller,2 Hours,Potential grid stress due to elevated demand
2025-01-19 14:00:00,Demand Spike,High,Demand exceeded spike threshold,38399.0,High,Grid Demand,Regional Controller,2 Hours,Potential grid stress due to elevated demand
2025-01-19 14:30:00,Demand Spike,High,Demand exceeded spike threshold,38801.0,High,Grid Demand,Regional Controller,2 Hours,Potential grid stress due to elevated demand
2025-01-19 15:00:00,Demand Spike,High,Demand exceeded spike threshold,39355.0,High,Grid Demand,Regional Controller,2 Hours,Potential grid stress due to elevated demand
2025-01-19 15:30:00,Demand Spike,High,Demand exceeded spike threshold,39646.0,High,Grid Demand,Regional Controller,2 Hours,Potential grid stress due to elevated demand
2025-01-19 16:00:00,Demand Spike,High,Demand exceeded spike threshold,40408.0,High,Grid Demand,Regional Controller,2 Hours,Potential grid stress due to elevated demand
2025-01-19 16:30:00,Demand Spike,High,Demand exceeded spike threshold,41647.0,High,Grid Demand,Regional Controller,2 Hours,Potential grid stress due to elevated demand
2025-01-19 17:00:00,Demand Spike,High,Demand exceeded spike threshold,42374.0,High,Grid Demand,Regional Controller,2 Hours,Potential grid stress due to elevated demand
2025-01-19 17:30:00,Demand Spike,High,Demand exceeded spike threshold,42466.0,High,Grid Demand,Regional Controller,2 Hours,Potential grid stress due to elevated demand
2025-01-19 18:00:00,Demand Spike,High,Demand exceeded spike threshold,41670.0,High,Grid Demand,Regional Controller,2 Hours,Potential grid stress due to elevated demand
2025-01-19 18:30:00,Demand Spike,High,Demand exceeded spike threshold,40535.0,High,Grid Demand,Regional Controller,2 Hours,Potential grid stress due to elevated demand
2025-01-19 19:00:00,Demand Spike,High,Demand exceeded spike threshold,39628.0,High,Grid Demand,Regional Controller,2 Hours,Potential grid stress due to elevated demand
2025-01-19 19:30:00,Demand Spike,High,Demand exceeded spike threshold,38662.0,High,Grid Demand,Regional Controller,2 Hours,Potential grid stress due to elevated demand
